--------------------
BDMEP - INMET
--------------------
Estação           : JOAO PESSOA - PB (OMM: 82798)
Latitude  (graus) : -7.1
Longitude (graus) : -34.86
Altitude  (metros): 7.43
Estação Operante
Inicio de operação: 01/01/1912
Periodo solicitado dos dados: 01/01/2015 a 28/02/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82798;05/03/2015;1200;29.2;26.3;79;1012.4;14;2.6;8;
82798;05/03/2015;1800;30.2;26.3;73;1009.6;9;3;5;
82798;06/03/2015;0000;28;25.1;78;1012.1;14;2.3;4;
82798;06/03/2015;1200;24.4;23.9;96;1012.9;23;1.6;10;
82798;06/03/2015;1800;29.6;24.7;65;1010.6;14;3;8;
82798;07/03/2015;0000;27.4;23.9;73;1013.2;14;2.6;6;
82798;07/03/2015;1200;29.2;24.9;69;1013;14;2.5;8;
82798;07/03/2015;1800;29.2;25.3;72;1011;14;3;6;
82798;08/03/2015;0000;27.6;25.1;81;1012;14;2.8;5;
82798;08/03/2015;1200;24.8;24.7;99;1013.1;14;1;10;
82798;08/03/2015;1800;26.8;25.1;87;1011;14;3.3;10;
82798;09/03/2015;0000;24.4;23.5;93;1013.9;9;1.6;10;
82798;09/03/2015;1200;26.6;25.3;89;1013.4;18;2.6;10;
82798;09/03/2015;1800;29;26.3;80;1010.9;14;3;8;
82798;10/03/2015;0000;27.6;25.5;84;1011.9;9;2.1;6;
82798;10/03/2015;1200;30.2;25.7;69;1013.2;9;2.5;6;
82798;10/03/2015;1800;29.4;25.3;71;1011.4;14;3.3;8;
82798;11/03/2015;0000;27.8;25.3;80;1012.5;9;1.1;5;
82798;11/03/2015;1200;30;25.3;67;1013.7;14;2.3;6;
82798;11/03/2015;1800;30;25.1;66;1010.8;14;3.3;5;
82798;12/03/2015;0000;27.8;24.7;76;1011.8;14;3;4;
82798;12/03/2015;1200;30;25.7;70;1013.2;9;2.3;5;
82798;12/03/2015;1800;30;25.1;66;1010.8;14;3.3;5;
82798;13/03/2015;0000;27.8;24.7;76;1012.8;9;3;4;
82798;13/03/2015;1200;30;24.7;63;1011.9;14;5;4;
82798;13/03/2015;1800;30.2;24.3;60;1009.6;14;3.3;4;
82798;14/03/2015;0000;27.8;23.9;70;1011.4;14;1.6;3;
82798;14/03/2015;1200;29.6;24.5;64;1011.7;14;4.3;4;
82798;14/03/2015;1800;30.6;24.5;59;1008.4;14;4.3;3;
82798;15/03/2015;0000;27.8;24.3;73;1011.9;14;3;5;
82798;15/03/2015;1200;31;25.7;64;1012.5;14;3.6;5;
82798;15/03/2015;1800;30;25.7;70;1010.4;14;3;5;
82798;16/03/2015;0000;28.4;25.7;80;1012.3;14;2.1;6;
82798;16/03/2015;1200;29.8;25.5;69;1012.9;9;3.8;6;
82798;16/03/2015;1800;29.8;25.7;71;1010;9;2.6;8;
82798;17/03/2015;0000;28;24.9;76;1011.9;14;2.3;4;
82798;17/03/2015;1200;30;25.3;67;1013;14;3;5;
82798;17/03/2015;1800;30.4;25.1;64;1011.3;14;3;6;
82798;18/03/2015;0000;28;24.5;74;1013.6;14;2.6;5;
82798;18/03/2015;1200;30.2;25.3;66;1012.9;14;3.3;5;
82798;18/03/2015;1800;29.6;24.9;66;1011;14;3.6;5;
82798;19/03/2015;0000;27.8;24.5;75;1013.3;14;2;5;
82798;19/03/2015;1200;30.2;25.5;67;1012.5;9;4.1;5;
82798;19/03/2015;1800;31.2;24.9;58;1009.6;14;4.6;6;
82798;20/03/2015;0000;27.6;24.3;75;1010.4;14;3.3;4;
82798;20/03/2015;1200;27.6;26.1;89;1011;18;0.7;8;
82798;20/03/2015;1800;28.8;25.7;77;1008.7;14;2.6;8;
82798;21/03/2015;0000;27.6;25.7;86;1010.9;14;1;7;
82798;21/03/2015;1200;27.8;25.5;82;1012.5;9;1.6;6;
82798;21/03/2015;1800;25.4;24.7;95;1010.3;14;1.6;10;
82798;22/03/2015;0000;24.4;23.9;96;1012.9;9;0.3;8;
82798;22/03/2015;1200;25.2;24.3;92;1013.5;18;1.1;9;
82798;22/03/2015;1800;25.4;25.1;98;1011.7;18;0.7;10;
82798;23/03/2015;0000;25;24.7;98;1014.7;18;0.1;9;
82798;23/03/2015;1200;25.8;25.7;99;1015;18;1;9;
82798;23/03/2015;1800;27;26.1;93;1013.4;18;2;8;
82798;24/03/2015;0000;24.8;24.5;98;1015.3;14;1.3;8;
82798;24/03/2015;1200;25.2;24.7;95;1015.8;36;1.6;8;
82798;24/03/2015;1800;30;26.3;74;1012.4;14;3;6;
82798;25/03/2015;0000;27.8;25.5;82;1014.3;9;1.6;6;
82798;25/03/2015;1200;29.8;25.5;69;1014.3;9;2.3;6;
82798;25/03/2015;1800;29.6;25.5;70;1011.4;9;2.8;4;
82798;26/03/2015;0000;27.6;24.5;75;1013.3;9;1.6;4;
82798;26/03/2015;1200;29.6;25.1;68;1013.6;14;3;5;
82798;26/03/2015;1800;29.8;24.7;64;1011.3;14;4;3;
82798;27/03/2015;0000;27.6;24.1;74;1013.9;14;3.3;3;
82798;27/03/2015;1200;29;24.7;69;1015.4;14;3.3;5;
82798;27/03/2015;1800;29.8;24.9;65;1013.6;9;3;5;
82798;28/03/2015;0000;27.2;23.3;71;1015.2;9;1.6;3;
82798;28/03/2015;1200;29.6;24.9;66;1016.3;9;2.5;4;
82798;28/03/2015;1800;30.4;25.9;69;1013.5;14;3;6;
82798;29/03/2015;0000;28.2;25.3;78;1015.1;14;2;5;
82798;29/03/2015;1200;27.6;26.3;89;1014.7;18;1;9;
82798;29/03/2015;1800;29.8;25.5;71;1011.8;14;3.3;4;
82798;30/03/2015;0000;26;25.1;93;1013.7;14;2.3;6;
82798;30/03/2015;1200;26.8;25.9;93;1014.3;18;3;8;
82798;30/03/2015;1800;28.4;24.3;70;1011.9;14;2.6;5;
82798;31/03/2015;0000;27.2;23.7;74;1013.4;14;2.3;5;
82798;31/03/2015;1200;29.2;24.1;64;1013.5;14;3.6;5;
82798;31/03/2015;1800;30;24.3;61;1011.1;14;3.8;2;
82798;01/04/2015;0000;27.6;23.9;72;1012.5;14;3;2;
82798;01/04/2015;1200;29;24.1;66;1013.9;14;2.3;3;
82798;01/04/2015;1800;29.2;24.1;64;1010.8;14;3.3;3;
82798;02/04/2015;0000;27.6;23.9;72;1013.4;14;2;5;
82798;02/04/2015;1200;29;24.3;66;1014.9;14;2.6;4;
82798;02/04/2015;1800;29.6;24.3;63;1010.8;9;3.3;5;
82798;03/04/2015;0000;27.4;23.3;70;1012.1;9;1.6;0;
82798;03/04/2015;1200;29.4;24.3;64;1013.3;9;3;8;
82798;03/04/2015;1800;29.6;24.3;63;1010;9;2.5;0;
